coin,date,target,price_change_percent,price_trend_7d,volatility_7d,avg_volume_7d,avg_price_7d,news_volume_change,sentiment_change,positive_change,negative_change,negative_spike,positive_spike,price_sentiment_alignment,divergence
trx,2025-12-10,0,-0.7263316481009915,0.5903776171010368,0.0026055283928263697,613063823.1428572,0.28430305923894306,0.0,0.01767301330850883,-1.0,0.0,0.0,0.0,0.04615465284148966,0.0
trx,2025-12-12,0,-2.471646565629422,-1.6946788997370166,0.002834803474315401,618567673.1428572,0.28348497252647525,14.0,0.03873201526391011,9.0,1.0,0.0,1.0,-0.23333141846242222,1.0
trx,2025-12-13,0,-0.9978977279384085,-4.792734020494663,0.004267874546077056,586698214.4285715,0.28180275369850766,13.0,0.1455200091226115,7.0,3.0,0.0,1.0,-0.725944385622822,1.0
trx,2025-12-14,1,2.2617501640741318,-5.528044510965053,0.004967011102825024,569207932.5714285,0.27944401673996416,12.0,-0.07211532844378361,5.0,4.0,1.0,1.0,-0.4462632622544148,0.0
trx,2025-12-16,1,0.8876238984640014,-1.4509461746921701,0.003716062606874763,606705293.5714285,0.2775846364675588,-7.0,-0.3056486668886945,-7.0,2.0,0.0,0.0,0.14322542255312354,0.0
doge,2025-09-26,1,4.525198548246984,-16.17479972164354,0.01568088058277766,3161450612.428571,0.24803179577661222,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-09-27,0,-0.7016087249107507,-13.118026827247725,0.01469309746157866,3107660627.142857,0.24333907223714837,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-09-28,1,2.8297064645642953,-11.673959097033478,0.01126694642585107,3033177296.428571,0.2380920767735343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-09-29,0,-0.9215971417346767,-1.6268990044684877,0.006173646973077559,3000128479.714286,0.23466687641033132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-09-30,0,-1.0207682566885854,-1.026581267380279,0.00557966494027684,2584560464.142857,0.23379360022290344,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-01,1,6.571516757215279,-3.3094235844781736,0.005359409973000035,2477983292.714286,0.2331021985037037,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-02,1,5.522915514022668,11.543953266177216,0.007161755266993872,2417547588.714286,0.23414927341687633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-03,0,-1.2103827747181644,12.608665853659035,0.010434432992104883,2319822452.857143,0.23977406956293265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-04,0,-2.9821940269630804,12.031694099795901,0.01174349363729482,2357282805.142857,0.2435085581336946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-05,1,0.8273430437033772,5.699700356046112,0.010700419889878996,2449023565.285714,0.2463743348700346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-06,1,5.274889174104064,7.565520234126922,0.010203845595990213,2678611188.857143,0.248603537193359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-07,0,-7.098722930505974,14.40731577882532,0.010165040396146938,2893539854.0,0.2530514535063339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-08,1,3.26431099609355,-0.268044733198819,0.00669015773786349,3155008540.142857,0.2551416841541595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-09,0,-2.7533387783162135,-2.402699975145467,0.006041785469258349,3162738679.714286,0.2562004042033116,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-10,0,-21.919722066252515,-3.927033647427086,0.006086696216668138,3085516750.0,0.25429702410898386,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-11,0,-4.305777476794818,-22.680132378862027,0.021652714611579815,3790858986.428571,0.24506652951892602,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-12,1,11.799398304399327,-26.61648721225514,0.029693777509042184,4412063951.714286,0.2357445117033685,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-13,1,3.090202407883138,-22.068475782815845,0.030181514241055432,4659367093.0,0.22925504844239247,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-14,0,-4.3322761722692515,-13.521354507380861,0.026312179658291135,4761972861.142858,0.22177555538933097,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-15,0,-4.179688245279822,-19.883112624485598,0.024556344953863288,4856950999.857142,0.21567255511442524,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-16,0,-4.037939970303127,-21.058213940738995,0.018956564229389627,4827515689.714286,0.2071936979401963,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-17,0,-1.7493618920404046,-2.9791310540906504,0.009680910562712957,4873303165.714286,0.1985883729210327,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-18,1,2.5034052028418503,-0.3872748805416819,0.01075761692144436,4160497114.142857,0.19729244454734718,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-19,1,2.9870509371789455,-8.66995993593511,0.0102260706580301,3436121396.857143,0.19785105016957963,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-20,1,2.4389474007574163,-8.76134425502692,0.009437579449025083,3012273405.571429,0.1960893949983268,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-21,0,-2.733488880058473,-2.3036037357260013,0.006453899282704446,2651058320.428571,0.19409168934370694,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-22,0,-2.3067732796561713,-0.8290889520183978,0.0048520262714662095,2377185321.857143,0.19263724843486946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-23,1,2.507020414649224,0.9599657830951319,0.004693025669979456,2340625159.571429,0.19176400118624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-24,1,1.4706145233851542,5.333720705388538,0.004542281421831997,2110352404.857143,0.19270262817379802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-25,0,-0.5297592030459396,4.272412695554696,0.0034849810694659498,1866785906.142857,0.19452080240328748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-26,1,4.703699683223797,0.711709918104277,0.0028644781211377437,1850274116.5714285,0.1955280948430192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-27,0,-2.5844262137531326,2.9382758941856775,0.004590932708647634,1808344003.857143,0.19704759471615593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-28,0,-3.370813644024183,3.0960306413539063,0.004645197222924313,1788273879.2857144,0.19712698466063577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-29,0,-0.7262526911702736,1.9731448314446498,0.004711471091397326,1786978403.7142856,0.19702163672161802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-10-30,0,-5.037724402398645,-1.2432887880836008,0.004263792277176089,1787621534.4285715,0.1973562126100763,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-10-31,1,2.0764513364892023,-7.5775575887793645,0.006713344742437736,1967885244.857143,0.19562593148113933,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-03,0,-10.351006874221122,-7.052189062386809,0.005571117716074336,1838538000.7142856,0.18991616306084533,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-04,0,-2.518494945900008,-13.766451130973806,0.008160992615380672,2064042764.857143,0.18513995891832172,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-05,1,2.7526303466700224,-15.323271682711193,0.010358698605337871,2337712724.142857,0.1807281980706056,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-06,0,-3.6968026339912514,-8.376705286414236,0.010037893459812213,2300180677.857143,0.17715796488503904,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-07,1,11.047512275516151,-13.558748187278885,0.011112604890507496,2138737723.4285715,0.17408819241657023,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-08,0,-1.5210365734533844,-4.425591311942832,0.010193779875906988,2336583968.571429,0.17302028407122164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-09,1,1.6050748358093863,-5.4299542872635325,0.008598226037856621,2524650090.142857,0.17144739689185456,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-10,1,1.635326839820392,7.18242600212161,0.007023547494213337,2613269126.714286,0.1704057869162118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-11-11,0,-5.528621447973641,11.749617449636627,0.007903936979284307,2423004381.857143,0.1725385990823515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-11-12,0,-1.169852132636739,2.7432619243978795,0.006893022446777071,2062463675.7142856,0.1738349864264292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-11-13,0,-3.3804252849456935,5.4391966839045605,0.006599924262769323,2005354641.857143,0.1742035014772713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doge,2025-11-14,0,-3.847941896504884,-8.260075951814281,0.0057818417316938585,2119862211.2857144,0.17463520210111225,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-15,1,3.3519987360342403,-10.42774821578248,0.007857878283888337,2131709568.4285715,0.17162058014723877,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-16,0,-2.627270244264699,-8.887707940317222,0.008085270125998344,2005571823.0,0.169750891247958,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-17,0,-4.506036427948039,-12.708967757486905,0.007838935522348838,2030036359.4285715,0.16686461877420175,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-18,1,6.489101252015364,-11.764104844275494,0.00653138356069438,2118977904.5714285,0.16253718544435974,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-19,0,-4.577298993894717,-4.926164980442581,0.005284083364569255,2176774855.714286,0.1610538565617277,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-20,0,-3.117235869911654,-6.1038908592766905,0.004279850203328326,2244879390.857143,0.15880138543007202,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-21,0,-6.181574581366435,-5.3903288807183944,0.004730328588978562,2231460736.0,0.15668302522639835,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-23,1,3.348738242878279,-11.673762174614914,0.0077350962548831045,2363350748.0,0.1508860897085927,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
doge,2025-11-24,1,4.708090942356804,-4.4085626825366075,0.0071877803454119095,2308302623.857143,0.14890775209089588,9.0,0.04647841097580062,5.0,3.0,0.0,0.0,-0.20490298817151448,0.0
doge,2025-11-25,1,0.8349256835785283,-6.007311600273956,0.007195757594247131,2185221095.428571,0.14892768651726834,12.0,0.11203683043519656,7.0,3.0,0.0,1.0,-0.6730401511312826,1.0
doge,2025-11-26,1,1.0692310587474958,-0.6761949760809094,0.005478547527627587,2064289291.4285715,0.14772223746617705,16.0,0.15496441611321643,10.0,4.0,0.0,1.0,-0.10478615964706847,0.0
doge,2025-11-27,0,-1.2941782664362478,3.615753428724039,0.005581631070418041,1967600660.5714285,0.14780721175813127,18.0,0.2004454399510804,12.0,4.0,0.0,1.0,0.7247612867752175,0.0
doge,2025-11-28,0,-1.6041591614318413,9.01353376042934,0.005838271028676562,1746446405.857143,0.14829261723194603,1.0,0.27796629124528005,3.0,-2.0,0.0,0.0,2.924393276862155,0.0
doge,2025-11-29,0,-1.1621430065382243,7.111197363173029,0.004801307685611375,1415522493.857143,0.14974699055231427,-4.0,0.1188143019292814,-1.0,-1.0,0.0,0.0,1.6416279637557836,0.0
doge,2025-11-30,0,-1.2606407723907178,2.436095373513446,0.0030362217071779217,1295741190.4285715,0.15092310096026898,-11.0,0.0009838516707532108,-6.0,-3.0,0.0,0.0,0.3799048536559644,0.0
doge,2025-12-01,0,-7.4432128887854,-3.4031245538881794,0.0026007640549242338,1212099877.4285715,0.1511602870165548,-4.0,-0.7809674045381447,-5.0,2.0,0.0,0.0,1.451619574962655,0.0
doge,2025-12-02,1,7.6076082535599445,-11.333336384554684,0.005933986852789481,1228252200.5714285,0.1488621210911915,5.0,-0.322755971956732,1.0,4.0,0.0,0.0,-0.09555451955903135,0.0
doge,2025-12-03,1,3.9978959533316325,-5.597306880319545,0.00571684853433047,1216921105.142857,0.14785845756440572,16.0,-0.17363302859012036,8.0,7.0,1.0,1.0,-0.024191912919830496,0.0
doge,2025-12-04,0,-2.9235262028024582,-0.5359432265742741,0.005299482734610465,1209821306.857143,0.14745534927035384,29.0,0.24443849592353217,19.0,9.0,1.0,1.0,-0.06868461979689483,0.0
doge,2025-12-05,0,-5.389075102907344,-1.8696337280170525,0.004846479564114287,1249715889.5714285,0.14670377534129506,43.0,0.6162443212183946,26.0,15.0,1.0,1.0,-0.12969079163918015,0.0
doge,2025-12-07,0,-1.0180015671629616,-4.829893632975926,0.005260361026268631,1243213267.142857,0.1438869342122011,29.0,0.07728613687070543,16.0,8.0,1.0,1.0,-0.37799176867396816,0.0
doge,2025-12-08,1,3.1750818888719152,1.7767320288965154,0.005449919195226224,1292129294.4285715,0.14267170926895853,20.0,-0.2414640169994285,1.0,12.0,1.0,0.0,-0.08048495746401445,0.0
doge,2025-12-09,1,3.9021977599108144,-2.415611387629033,0.004687292073293823,1172142506.7142856,0.14364314991115382,8.0,-0.07829544896288357,0.0,1.0,0.0,0.0,0.1289540461846901,0.0
doge,2025-12-10,0,-3.0854678795481427,-2.505407912940176,0.004889779986776326,1207974532.2857144,0.14393376336912964,7.0,-0.08376304554157679,1.0,2.0,0.0,0.0,0.12035132292851973,0.0
doge,2025-12-11,0,-2.1724348424254503,-2.668047089031374,0.003649464125581813,1205695571.5714285,0.14273693218160735,11.0,-0.14277135490393555,3.0,6.0,1.0,0.0,0.40576903957866334,0.0
doge,2025-12-12,0,-2.4622752674240953,0.6411043509876878,0.0031302570465779646,1248045196.7142856,0.14172914078188295,6.0,-0.16786668043353514,-3.0,9.0,1.0,0.0,-0.10063165298536875,0.0
doge,2025-12-13,1,1.5639915749445232,-1.875254683620938,0.003491977066314364,1227885282.0,0.1413629106933571,-4.0,-0.028436765116768792,-6.0,1.0,0.0,0.0,0.1843864421211672,0.0
doge,2025-12-14,0,-3.511171382727106,0.6843765977160081,0.003529797900807092,1205204616.857143,0.14129498111172092,-19.0,-0.07453244796101244,-11.0,-2.0,0.0,0.0,-0.12775019532660317,0.0
doge,2025-12-15,0,-3.4145718767436697,-5.840466708446617,0.004225406450542083,1172170535.857143,0.14073218476514232,10.0,0.06526126561614587,5.0,8.0,1.0,1.0,0.5715724136473819,0.0
doge,2025-12-16,1,2.4618366875901505,-12.471160082047362,0.005608576764994019,1198951466.7142856,0.13888770705610254,14.0,0.09877889037514345,9.0,5.0,1.0,1.0,0.3908248983072656,0.0
